published_fy,pref_code,pref_name,area_code,area_name,record_id,source_sheet,source_row,facility_seq,facility_name,municipality
R7,13,東京都,1303,区西南部,R7-1303-26,1303東京都区西南部,26,13,一般社団法人至誠会第二病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-27,1303東京都区西南部,27,14,医療法人社団大坪会三軒茶屋病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-28,1303東京都区西南部,28,15,国家公務員共済組合連合会三宿病院,目黒区
R7,13,東京都,1303,区西南部,R7-1303-29,1303東京都区西南部,29,16,社会福祉法人東京有隣会 有隣病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-30,1303東京都区西南部,30,17,社会福祉法人康和会久我山病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-31,1303東京都区西南部,31,18,世田谷記念病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-32,1303東京都区西南部,32,19,医療法人社団輝生会 初台リハビリテーション病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-33,1303東京都区西南部,33,20,医療法人社団大坪会 三軒茶屋第一病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-34,1303東京都区西南部,34,21,医療法人社団武蔵野会 世田谷神経内科病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-35,1303東京都区西南部,35,22,医療法人社団弘生会 東都三軒茶屋リハビリテーション病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-36,1303東京都区西南部,36,23,医療法人財団東京勤労者医療会 代々木病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-37,1303東京都区西南部,37,24,医療法人社団回心会 回心堂病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-38,1303東京都区西南部,38,25,世田谷中央病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-39,1303東京都区西南部,39,26,社会福祉法人児玉新生会児玉経堂病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-40,1303東京都区西南部,40,27,医療法人社団明生会セントラル病院松濤,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-41,1303東京都区西南部,41,28,医療法人内藤病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-42,1303東京都区西南部,42,29,医療法人社団下田緑眞会 世田谷北部病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-43,1303東京都区西南部,43,30,世田谷リハビリテーション病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-44,1303東京都区西南部,44,31,医療法人社団 明生会 セントラル病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-45,1303東京都区西南部,45,32,地方独立行政法人東京都立病院機構　東京都立松沢病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-46,1303東京都区西南部,46,33,一般財団法人 平和協会 駒沢病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-47,1303東京都区西南部,47,34,青葉病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-48,1303東京都区西南部,48,35,医療法人社団東京せいわ会 おくさわ脳卒中リハビリテーション病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-49,1303東京都区西南部,49,36,医療法人社団爽玄会 碑文谷病院,目黒区
R7,13,東京都,1303,区西南部,R7-1303-50,1303東京都区西南部,50,37,医療法人社団目黒厚生会　本田病院,目黒区
R7,13,東京都,1303,区西南部,R7-1303-51,1303東京都区西南部,51,38,医療法人横浜未来ヘルスケアシステム 奥沢病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-52,1303東京都区西南部,52,39,医療法人社団菫会 目黒病院,目黒区
R7,13,東京都,1303,区西南部,R7-1303-53,1303東京都区西南部,53,40,伊藤病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-54,1303東京都区西南部,54,41,医療法人社団井上外科記念会世田谷井上病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-55,1303東京都区西南部,55,42,医療法人社団青泉会 下北沢病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-56,1303東京都区西南部,56,43,医療法人財団日扇会 第一病院,目黒区
R7,13,東京都,1303,区西南部,R7-1303-57,1303東京都区西南部,57,44,昭和医科大学烏山病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-58,1303東京都区西南部,58,45,なかねの森病院,目黒区
R7,13,東京都,1303,区西南部,R7-1303-59,1303東京都区西南部,59,46,クロス病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-60,1303東京都区西南部,60,47,医療法人社団オリンピア会 オリンピア眼科病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-61,1303東京都区西南部,61,48,古畑病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-62,1303東京都区西南部,62,49,医療法人社団九折会成城木下病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-63,1303東京都区西南部,63,50,医療法人社団輝生会 成城リハビリテーション病院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-64,1303東京都区西南部,64,51,医療法人社団春陽会 参宮橋脊椎外科病院,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-65,1303東京都区西南部,65,52,医療法人社団晴晃会 育良クリニック,目黒区
R7,13,東京都,1303,区西南部,R7-1303-66,1303東京都区西南部,66,53,医療法人社団杉四会 杉山産婦人科,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-67,1303東京都区西南部,67,54,医療法人社団はなまる会 千歳台はなクリニック,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-68,1303東京都区西南部,68,55,ＡＲ‐Ｅｘ尾山台整形外科,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-69,1303東京都区西南部,69,56,世田谷人工関節・脊椎クリニック,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-70,1303東京都区西南部,70,57,医療法人社団英継会　東京血液疾患診療所,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-71,1303東京都区西南部,71,58,東京スポーツ＆整形外科クリニック北参道,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-72,1303東京都区西南部,72,59,一般社団法人大志会　東京ハートリズムクリニック,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-73,1303東京都区西南部,73,60,医療法人社団健身会 さくら中央クリニック,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-74,1303東京都区西南部,74,61,医療法人社団青木産婦人科医院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-75,1303東京都区西南部,75,62,等々力産婦人科,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-76,1303東京都区西南部,76,63,睡眠総合ケアクリニック代々木,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-77,1303東京都区西南部,77,64,医療法人社団田中産科婦人科,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-78,1303東京都区西南部,78,65,東京マザーズクリニック,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-79,1303東京都区西南部,79,66,山本英博クリニック,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-80,1303東京都区西南部,80,67,医療法人社団ローズレディースクリニック,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-81,1303東京都区西南部,81,68,医療法人社団育謙会小林耳鼻咽喉科内科クリニック,目黒区
R7,13,東京都,1303,区西南部,R7-1303-82,1303東京都区西南部,82,69,医療法人社団親樹会恵泉第二クリニック,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-83,1303東京都区西南部,83,70,医療法人社団周駒会 井上外科内科医院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-84,1303東京都区西南部,84,71,医療法人社団プラタナス 松原アーバンクリニック,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-85,1303東京都区西南部,85,72,リッツ美容形成外科,渋谷区
R7,13,東京都,1303,区西南部,R7-1303-86,1303東京都区西南部,86,73,医療法人社団喜美会 自由が丘クリニック,目黒区
R7,13,東京都,1303,区西南部,R7-1303-87,1303東京都区西南部,87,74,下北沢セントラルクリニック,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-88,1303東京都区西南部,88,75,医療法人社団光晶会 武田医院,目黒区
R7,13,東京都,1303,区西南部,R7-1303-89,1303東京都区西南部,89,76,医療法人社団ウィング にしなレディースクリニック,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-90,1303東京都区西南部,90,77,池ノ上産婦人科医院,世田谷区
R7,13,東京都,1303,区西南部,R7-1303-91,1303東京都区西南部,91,78,医療法人社団至楽正会 中目黒消化器クリニック,
R7,13,東京都,1303,区西南部,R7-1303-92,1303東京都区西南部,92,79,成城マタニティクリニック,
R7,13,東京都,1303,区西南部,R7-1303-93,1303東京都区西南部,93,80,医療法人社団晃秀会 小杉医院,
R7,13,東京都,1303,区西南部,R7-1303-94,1303東京都区西南部,94,81,世田谷玉川整形外科内科クリニック,
R7,13,東京都,1303,区西南部,R7-1303-95,1303東京都区西南部,95,82,代官山バースクリニック,
R7,13,東京都,1304,区西部,R7-1304-14,1304東京都区西部,14,1,東京女子医科大学病院,新宿区
R7,13,東京都,1304,区西部,R7-1304-15,1304東京都区西部,15,2,慶應義塾大学病院,新宿区
R7,13,東京都,1304,区西部,R7-1304-16,1304東京都区西部,16,3,東京医科大学病院,新宿区
R7,13,東京都,1304,区西部,R7-1304-17,1304東京都区西部,17,4,国立健康危機管理研究機構 国立国際医療センター,新宿区
R7,13,東京都,1304,区西部,R7-1304-18,1304東京都区西部,18,5,独立行政法人地域医療機能推進機構 東京新宿メディカルセンター,新宿区
R7,13,東京都,1304,区西部,R7-1304-19,1304東京都区西部,19,6,医療法人財団健貢会 総合東京病院,中野区
R7,13,東京都,1304,区西部,R7-1304-20,1304東京都区西部,20,7,一般財団法人自警会 東京警察病院,中野区
R7,13,東京都,1304,区西部,R7-1304-21,1304東京都区西部,21,8,独立行政法人地域医療機能推進機構 東京山手メディカルセンター,新宿区
R7,13,東京都,1304,区西部,R7-1304-22,1304東京都区西部,22,9,社会医療法人河北医療財団　河北総合病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-23,1304東京都区西部,23,10,杏林大学医学部付属杉並病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-24,1304東京都区西部,24,11,地方独立行政法人東京都立病院機構　東京都立大久保病院,新宿区
R7,13,東京都,1304,区西部,R7-1304-25,1304東京都区西部,25,12,新渡戸記念中野総合病院,中野区
R7,13,東京都,1304,区西部,R7-1304-26,1304東京都区西部,26,13,医療法人財団　荻窪病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-27,1304東京都区西部,27,14,社会福祉法人浴風会 浴風会病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-28,1304東京都区西部,28,15,医療法人社団城東桐和会　タムス杉並病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-29,1304東京都区西部,29,16,医療法人社団回心会ロイヤル病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-30,1304東京都区西部,30,17,医療法人財団アドベンチスト会 東京衛生アドベンチスト病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-31,1304東京都区西部,31,18,社会福祉法人浄風園 中野江古田病院,中野区
R7,13,東京都,1304,区西部,R7-1304-32,1304東京都区西部,32,19,社会福祉法人 聖母会 聖母病院,新宿区
R7,13,東京都,1304,区西部,R7-1304-33,1304東京都区西部,33,20,社会医療法人河北医療財団河北リハビリテーション病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-34,1304東京都区西部,34,21,医療法人財団圭友会小原病院,中野区
R7,13,東京都,1304,区西部,R7-1304-35,1304東京都区西部,35,22,医療法人社団 三成会 河北前田病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-36,1304東京都区西部,36,23,医療法人社団静山会 清川病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-37,1304東京都区西部,37,24,社会医療法人社団健友会 中野共立病院,中野区
R7,13,東京都,1304,区西部,R7-1304-38,1304東京都区西部,38,25,医療法人社団 哺育会 杉並リハビリテーション病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-39,1304東京都区西部,39,26,医療法人社団悦伝会 目白病院,新宿区
R7,13,東京都,1304,区西部,R7-1304-40,1304東京都区西部,40,27,医療法人社団広恵会 春山記念病院,新宿区
R7,13,東京都,1304,区西部,R7-1304-41,1304東京都区西部,41,28,一般社団法人衛生文化協会 城西病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-42,1304東京都区西部,42,29,医療法人社団親和会杉並病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-43,1304東京都区西部,43,30,武蔵野療園病院,中野区
R7,13,東京都,1304,区西部,R7-1304-44,1304東京都区西部,44,31,一般社団法人ＩＣＲ附属 クリニカルリサーチ東京病院,新宿区
R7,13,東京都,1304,区西部,R7-1304-45,1304東京都区西部,45,32,浜田山病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-46,1304東京都区西部,46,33,医療法人社団山斗会 山中病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-47,1304東京都区西部,47,34,医療法人社団杏順会 越川病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-48,1304東京都区西部,48,35,ニューハート・ワタナベ国際病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-49,1304東京都区西部,49,36,医療法人社団鉄友会 柳町病院,新宿区
R7,13,東京都,1304,区西部,R7-1304-50,1304東京都区西部,50,37,医療法人社団徳静会横畠病院,中野区
R7,13,東京都,1304,区西部,R7-1304-51,1304東京都区西部,51,38,医療法人社団藤和東光会藤村病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-52,1304東京都区西部,52,39,医療法人社団玲仁会 みやまえ病院,杉並区
R7,13,東京都,1304,区西部,R7-1304-53,1304東京都区西部,53,40,医療法人社団藤和東光会　藤村内科外科クリニック,新宿区
R7,13,東京都,1304,区西部,R7-1304-54,1304東京都区西部,54,41,医療法人社団RSR 高円寺パークサイドクリニック,杉並区
R7,13,東京都,1304,区西部,R7-1304-55,1304東京都区西部,55,42,医療法人社団信濃会　信濃坂クリニック,新宿区
R7,13,東京都,1304,区西部,R7-1304-56,1304東京都区西部,56,43,医療法人社団慶幸会東新宿クリニック,新宿区
R7,13,東京都,1304,区西部,R7-1304-57,1304東京都区西部,57,44,医療法人社団晃輝会 井の頭通りこう門科胃腸科,杉並区
R7,13,東京都,1304,区西部,R7-1304-58,1304東京都区西部,58,45,医療法人社団奏　上井草在宅支援診療所,杉並区
