record_id,pref_code,pref_name,area_code,area_name,facility_name,municipality,linkage_match_status,linkage_match_method,current_longitude,current_latitude,reference_status,reference_kind,reference_id,reference_name,reference_address,reference_longitude,reference_latitude,reference_area_code,distance_m,audit_status
R7-2101-94,21,岐阜県,2101,岐阜,あさこう眼科クリニック,羽島市,matched,normalized_exact,136.6962087008204,35.32479560556628,unique,診療所,2121632007024,あさこう眼科クリニック,岐阜県羽島市竹鼻町丸の内,136.696042,35.324700,2101,18.5,agree
R7-2101-95,21,岐阜県,2101,岐阜,堀部クリニック,本巣市,matched,normalized_exact,136.6894748777426,35.44399920966132,unique,診療所,2121632001989,堀部クリニック,岐阜県本巣市仏生寺２４ー５,136.689244,35.444120,2101,24.9,agree
R7-2101-96,21,岐阜県,2101,岐阜,矢嶋小児科小児循環器クリニック,岐阜市,matched,normalized_exact,136.81093344466126,35.42929884857009,unique,診療所,2121342000705,矢嶋小児科小児循環器クリニック,岐阜県岐阜市日野南７－１０－７,136.810948,35.429381,2101,9.2,agree
R7-2101-97,21,岐阜県,2101,岐阜,たかはし眼科クリニック,羽島市,matched,normalized_exact,136.71545871147933,35.324403622875764,unique,診療所,2121632000281,たかはし眼科クリニック,岐阜県羽島市正木町曲利１０５７ー１,136.715322,35.324507,2101,16.9,agree
R7-2101-98,21,岐阜県,2101,岐阜,大橋・谷 整形外科,,candidate_only,none,,,unique_municipality_unverified,診療所,2121342000888,大橋・谷　整形外科,岐阜県岐阜市薮田南３ー１２ー１７,136.721447,35.390123,2101,,missing_with_reference
R7-2101-99,21,岐阜県,2101,岐阜,佐竹整形外科,,candidate_only,none,,,unique_municipality_unverified,診療所,2121632002006,佐竹整形外科,岐阜県瑞穂市穂積１８４５ー１,136.691772,35.383771,2101,,missing_with_reference
R7-2101-100,21,岐阜県,2101,岐阜,赤座医院上印食診療所,,candidate_only,none,,,unique_municipality_unverified,診療所,2121632000235,赤座医院上印食診療所,岐阜県羽島郡岐南町上印食７ー１２,136.787379,35.392602,2101,,missing_with_reference
R7-2102-14,21,岐阜県,2102,西濃,大垣市民病院,大垣市,matched,normalized_exact,136.6223701144617,35.35367684856234,unique,病院,2111641000129,大垣市民病院,岐阜県大垣市南頬町４丁目８６,136.622314,35.353239,2102,49.0,agree
R7-2102-15,21,岐阜県,2102,西濃,岐阜県厚生農業協同組合連合会　岐阜・西濃医療センター　西濃厚生病院,大野町,candidate_only,none,,,unique,病院,2111641009804,岐阜県厚生農業協同組合連合会　岐阜・西濃医療センター　西濃厚生病院,岐阜県揖斐郡大野町下磯２９３番地１,136.629388,35.430131,2102,,missing_with_reference
R7-2102-16,21,岐阜県,2102,西濃,博愛会病院,垂井町,matched,normalized_exact,136.5380632715031,35.373092297260946,unique,病院,2111641006477,博愛会病院,岐阜県不破郡垂井町２２１０－４２,136.537328,35.373589,2102,86.6,agree
R7-2102-17,21,岐阜県,2102,西濃,医療法人徳洲会 大垣徳洲会病院,大垣市,matched,normalized_exact,136.61785814335812,35.37246397888889,unique,病院,2111641006650,医療法人徳洲会　大垣徳洲会病院,岐阜県大垣市林町６丁目８５―１,136.617254,35.372699,2102,60.7,agree
R7-2102-18,21,岐阜県,2102,西濃,岐阜県厚生農業協同組合連合会 岐阜・西濃医療センター 西美濃厚生病院,養老町,matched,normalized_exact,136.55806557330203,35.30516283074818,unique,病院,2111641000156,岐阜県厚生農業協同組合連合会　岐阜・西濃医療センター　西美濃厚生病院,岐阜県養老郡養老町押越９８６,136.558238,35.305446,2102,35.2,agree
R7-2102-19,21,岐阜県,2102,西濃,名和病院,大垣市,matched,normalized_exact,136.62390192928274,35.36264523888889,unique,病院,2111641000128,名和病院,岐阜県大垣市藤江町６ー５０,136.623859,35.362816,2102,19.4,agree
R7-2102-20,21,岐阜県,2102,西濃,海津市医師会病院,海津市,matched,normalized_exact,136.66127430109321,35.172134469803396,unique,病院,2111641000025,海津市医師会病院,岐阜県海津市海津町福江６５６－１６,136.660989,35.172141,2102,25.9,agree
R7-2102-21,21,岐阜県,2102,西濃,新生病院,池田町,matched,normalized_exact,136.5752974429447,35.44300007301352,unique,病院,2111641000154,新生病院,岐阜県揖斐郡池田町本郷　１５５１―１,136.575181,35.442975,2102,10.9,agree
R7-2102-22,21,岐阜県,2102,西濃,医療法人社団豊正会大垣中央病院,大垣市,matched,normalized_exact,136.61495230517082,35.36579961179293,unique,病院,2111641000120,医療法人社団豊正会　大垣中央病院,岐阜県大垣市見取町４丁目２番地,136.614875,35.365918,2102,14.9,agree
R7-2102-23,21,岐阜県,2102,西濃,医療法人社団正和会 馬渕病院,大垣市,matched,normalized_exact,136.61760352353113,35.35044214365963,unique,病院,2111641000130,医療法人社団正和会　馬渕病院,岐阜県大垣市美和町１８３１番地,136.617616,35.350366,2102,8.5,agree
R7-2102-24,21,岐阜県,2102,西濃,大垣病院,大垣市,matched,normalized_exact,136.6083944521945,35.37760704826198,unique,病院,2111641000126,大垣病院,岐阜県大垣市中野町１丁目３０７番地,136.608117,35.377386,2102,35.2,agree
R7-2102-25,21,岐阜県,2102,西濃,市川外科,大垣市,matched,normalized_exact,136.60500901049662,35.351297806284485,unique,診療所,2121642001701,市川外科,岐阜県大垣市南若森町３２８,136.605364,35.351594,2102,46.1,agree
R7-2102-26,21,岐阜県,2102,西濃,クリニックママ,大垣市,matched,normalized_exact,136.63637263572647,35.36638439141613,unique,診療所,2121642001633,クリニックママ,岐阜県大垣市今宿３－３４－１,136.636229,35.366369,2102,13.1,agree
R7-2102-27,21,岐阜県,2102,西濃,森外科医院,大垣市,matched,normalized_exact,136.57730147527946,35.38469344656453,unique,診療所,2121642001719,森外科医院,岐阜県大垣市牧野町３ー５０,136.577245,35.384713,2102,5.6,agree
R7-2102-28,21,岐阜県,2102,西濃,もりレディースクラブクリニック,大垣市,matched,normalized_exact,136.60490346050585,35.38291975880514,unique,診療所,2121642001590,もりレディースクラブクリニック,岐阜県大垣市河間町,136.604798,35.382892,2102,10.0,agree
R7-2102-29,21,岐阜県,2102,西濃,大垣整形外科,大垣市,matched,normalized_exact,136.6067140518848,35.37723261794761,none,,,,,,,,,no_reference
R7-2102-30,21,岐阜県,2102,西濃,国保関ケ原診療所,関ケ原町,matched,normalized_exact,136.46651531537228,35.3591508678734,unique,診療所,2121642008659,国保関ケ原診療所,岐阜県不破郡関ケ原町関ケ原２４９０番地の２９,136.467088,35.358643,2102,76.7,agree
R7-2102-31,21,岐阜県,2102,西濃,田中医院,神戸町,matched,normalized_exact,136.6038510068041,35.417602917177376,unique,診療所,2121642000173,田中医院,岐阜県安八郡神戸町神戸１８２,136.603731,35.417575,2102,11.3,agree
R7-2102-32,21,岐阜県,2102,西濃,山中ジェネラルクリニック,安八町,matched,normalized_exact,136.676102410375,35.338548664715475,unique,診療所,2121642007502,山中ジェネラルクリニック,岐阜県安八郡安八町森部１８７０番地１,136.676160,35.338544,2102,5.2,agree
R7-2102-33,21,岐阜県,2102,西濃,高田医院,神戸町,matched,normalized_exact,136.60459970827836,35.418708606844625,unique,診療所,2121642000184,高田医院,岐阜県安八郡神戸町大字神戸４６８,136.604515,35.418685,2102,8.1,agree
R7-2102-34,21,岐阜県,2102,西濃,いびレディースクリニック,揖斐川町,matched,normalized_exact,136.57651501880153,35.48659815715644,unique,診療所,2121642002107,いびレディースクリニック,岐阜県揖斐郡揖斐川町三輪７１９ー１,136.576548,35.486697,2102,11.4,agree
R7-2102-35,21,岐阜県,2102,西濃,近藤眼科医院,大垣市,matched,normalized_exact,136.61492912464257,35.36006432888889,unique,診療所,2121642001620,近藤眼科医院,岐阜県大垣市御殿町１ー５７,136.614899,35.360058,2102,2.8,agree
R7-2102-36,21,岐阜県,2102,西濃,小坂井レディスクリニック,海津市,matched,normalized_exact,136.6354064616729,35.225329781652036,unique,診療所,2121642000483,小坂井レディスクリニック,岐阜県海津市海津町馬目３９３ー３,136.635167,35.225313,2102,21.8,agree
R7-2102-37,21,岐阜県,2102,西濃,小森眼科,大野町,matched,normalized_exact,136.61907358910597,35.46670046231259,unique,診療所,2121642002079,小森眼科,岐阜県揖斐郡大野町大字中之元１１２４番地,136.618974,35.466754,2102,10.8,agree
R7-2102-38,21,岐阜県,2102,西濃,稲川耳鼻咽喉科,大垣市,matched,normalized_exact,136.6193392264901,35.36114892888889,unique,診療所,2121642001722,稲川耳鼻咽喉科,岐阜県大垣市本町１ー４６,136.619242,35.361174,2102,9.2,agree
R7-2102-39,21,岐阜県,2102,西濃,関ケ原クリニック,関ケ原町,matched,normalized_exact,136.4722269246916,35.35938513572838,unique,診療所,2121642001945,関ケ原クリニック,岐阜県不破郡関ケ原町大字関ケ原３１０７ー１,136.472108,35.359321,2102,12.9,agree
R7-2102-40,21,岐阜県,2102,西濃,黒川胃腸科外科クリニック,神戸町,matched,normalized_exact,136.58595172268227,35.429123104958784,unique,診療所,2121642000190,黒川胃腸科外科クリニック,岐阜県安八郡神戸町北一色３番地の１,136.585922,35.429201,2102,9.1,agree
R7-2102-41,21,岐阜県,2102,西濃,むらいクリニック,大垣市,matched,normalized_exact,136.63175100656522,35.348038841889334,unique,診療所,2121642007331,むらいクリニック,岐阜県大垣市大井,136.631575,35.348061,2102,16.2,agree
R7-2102-42,21,岐阜県,2102,西濃,社会福祉法人新生会サンビレッジ新生苑,池田町,matched,normalized_exact,136.57554794394636,35.44403335316695,none,,,,,,,,,no_reference
R7-2102-43,21,岐阜県,2102,西濃,まつばら眼科,池田町,matched,normalized_exact,136.5765280360999,35.4377460806121,unique,診療所,2121642002088,まつばら眼科,岐阜県揖斐郡池田町池野,136.576451,35.437716,2102,7.7,agree
R7-2102-44,21,岐阜県,2102,西濃,奥田整形外科,大垣市,matched,normalized_exact,136.62704429815392,35.343619629797466,unique,診療所,2121642001652,奥田整形外科,岐阜県大垣市新田町１丁目１１－１,136.627105,35.343807,2102,21.5,agree
R7-2102-45,21,岐阜県,2102,西濃,小林医院,揖斐川町,matched,normalized_exact,136.54838349217562,35.472358810646014,unique,診療所,2121642009289,小林医院,岐阜県揖斐郡揖斐川町黒田４３９,136.548331,35.472315,2102,6.8,agree
R7-2103-14,21,岐阜県,2103,中濃,中部国際医療センター,美濃加茂市,unmatched,none,,,unique,病院,2111651009513,中部国際医療センター,岐阜県美濃加茂市健康のまち一丁目１番地,137.016295,35.457530,2103,,missing_with_reference
R7-2103-15,21,岐阜県,2103,中濃,岐阜県厚生農業協同組合連合会 中濃厚生病院,関市,matched,normalized_exact,136.9213862350865,35.494892471767955,unique,病院,2111561000033,岐阜県厚生農業協同組合連合会　中濃厚生病院,岐阜県関市若草通５丁目１番地,136.921204,35.494936,2103,17.2,agree
R7-2103-16,21,岐阜県,2103,中濃,独立行政法人地域医療機能推進機構 可児とうのう病院,可児市,matched,normalized_exact,137.01658876663686,35.4178127166188,unique,病院,2111651000024,独立行政法人地域医療機能推進機構可児とうのう病院,岐阜県可児市土田１２２１番地５,137.018066,35.417834,2103,133.9,minor_gap
R7-2103-17,21,岐阜県,2103,中濃,医療法人社団慶桜会 東可児病院,可児市,matched,normalized_suffix,137.0631642706999,35.41749444924459,none,,,,,,,,,no_reference
R7-2103-18,21,岐阜県,2103,中濃,医療法人香徳会 関中央病院,関市,matched,normalized_exact,136.93590593397715,35.470400445833626,unique,病院,2111561000035,医療法人香徳会関中央病院,岐阜県関市平成通２丁目６番１８号,136.936036,35.470674,2103,32.6,agree
R7-2103-19,21,岐阜県,2103,中濃,郡上市民病院,郡上市,matched,normalized_exact,136.95155446294066,35.74724514114699,unique,病院,2111651006173,郡上市民病院,岐阜県郡上市八幡町島谷１２６１,136.951456,35.747240,2103,8.9,agree
R7-2103-20,21,岐阜県,2103,中濃,社会医療法人 白鳳会 鷲見病院,郡上市,matched,normalized_exact,136.85775490031457,35.88019591925093,unique,病院,2111651000093,社会医療法人白鳳会　鷲見病院,岐阜県郡上市白鳥町白鳥２ー１,136.857620,35.879897,2103,35.4,agree
R7-2103-21,21,岐阜県,2103,中濃,医療法人 白水会 白川病院,白川町,matched,normalized_exact,137.16495837570963,35.6036618116974,unique,病院,2111651000016,医療法人白水会　白川病院,岐阜県加茂郡白川町坂ノ東５７７０番地,137.164807,35.603691,2103,14.1,agree
R7-2103-22,21,岐阜県,2103,中濃,美濃市立美濃病院,美濃市,matched,normalized_exact,136.90129753524516,35.53911366458095,unique,病院,2111561006149,美濃市立美濃病院,岐阜県美濃市中央４丁目３番地,136.901258,35.539044,2103,8.5,agree
R7-2103-23,21,岐阜県,2103,中濃,太田病院,美濃加茂市,matched,normalized_exact,137.0147814533053,35.43988575978383,unique,病院,2111651000143,太田病院,岐阜県美濃加茂市太田町２８５５番地１,137.014681,35.439866,2103,9.4,agree
R7-2103-24,21,岐阜県,2103,中濃,中部脳リハビリテーション病院,美濃加茂市,unmatched,none,,,none,,,,,,,,,missing_without_reference
R7-2103-25,21,岐阜県,2103,中濃,桃井病院,御嵩町,matched,normalized_exact,137.12442886157876,35.43266800005526,unique,病院,2111651000019,桃井病院,岐阜県可児郡御嵩町中２１６３,137.124418,35.432773,2103,11.7,agree
R7-2103-26,21,岐阜県,2103,中濃,医療法人社団耀和会 濃成病院,可児市,unmatched,none,,,unique,病院,2111651000021,医療法人社団　耀和会　濃成病院,岐阜県可児市広見８５１ー８,137.063260,35.419860,2103,,missing_with_reference
R7-2103-27,21,岐阜県,2103,中濃,医療法人 馨仁会 藤掛病院,可児市,matched,normalized_exact,137.0623642845768,35.42111538178747,unique,病院,2111651000022,医療法人馨仁会　藤掛病院,岐阜県可児市広見８７６,137.062346,35.421275,2103,17.8,agree
R7-2103-28,21,岐阜県,2103,中濃,伊佐治病院,八百津町,matched,normalized_exact,137.15286388996367,35.47387317158297,unique,病院,2111651000017,伊佐治病院,岐阜県加茂郡八百津町錦織１５３０－２３,137.152787,35.474007,2103,16.4,agree
R7-2103-29,21,岐阜県,2103,中濃,県北西部地域医療センター国保白鳥病院,郡上市,matched,normalized_exact,136.86068743463713,35.879654083561796,unique,病院,2111651000097,県北西部地域医療センター国保白鳥病院,岐阜県郡上市白鳥町為真１２０５番地１,136.860524,35.879692,2103,15.3,agree
R7-2103-30,21,岐阜県,2103,中濃,医療法人新生会八幡病院,郡上市,matched,normalized_exact,136.96068924232475,35.75076738392092,none,,,,,,,,,no_reference
R7-2103-31,21,岐阜県,2103,中濃,せきレディースクリニック,関市,matched,normalized_exact,136.89903686296714,35.48357603643705,unique,診療所,2121562000658,せきレディースクリニック,岐阜県関市段下２８ー２,136.898963,35.483639,2103,9.7,agree
R7-2103-32,21,岐阜県,2103,中濃,ローズベルクリニック,可児市,matched,normalized_exact,137.0477580365094,35.42864519283221,unique,診療所,2121652006911,ローズベルクリニック,岐阜県可児市下恵土２９７５番地１,137.047688,35.428648,2103,6.4,agree
R7-2103-33,21,岐阜県,2103,中濃,大和医院,郡上市,matched,normalized_exact,136.90260513040363,35.80664567566332,unique,診療所,2121652001244,大和医院,岐阜県郡上市大和町徳永７８８,136.902518,35.806616,2103,8.5,agree
R7-2103-34,21,岐阜県,2103,中濃,医療法人社団 麟生会 田原医院,川辺町,matched,normalized_exact,137.06928977377518,35.485050369093436,unique,診療所,2121652006484,医療法人社団麟生会　田原医院,岐阜県加茂郡川辺町中川辺１５４４,137.069300,35.485533,2103,53.7,agree
R7-2103-35,21,岐阜県,2103,中濃,伊佐治医院,八百津町,matched,normalized_exact,137.12869850515108,35.466769651286754,none,,,,,,,,,no_reference
