record_id,area_code,facility_name,facility_name_normalized,municipality,match_status,match_method,reason_code,candidate_count,match_score,p04_feature_index,p04_name,p04_name_normalized,p04_category,p04_address,p04_municipality,p04_beds,longitude,latitude
R7-3401-64,3401,安芸太田病院,安芸太田病院,安芸太田町,matched,normalized_exact,,1,,149330,安芸太田病院,安芸太田病院,1,山県郡安芸太田町下殿河内２３６,安芸太田町,149,132.29199233660378,34.58669406753279
R7-3401-65,3401,医療法人社団聖愛会ぎおん牛田病院,聖愛会ぎおん牛田病院,広島市安佐南区,matched,normalized_exact,,1,,151164,医療法人社団聖愛会　　ぎおん牛田病院,聖愛会ぎおん牛田病院,1,広島市安佐南区西原八丁目２９番２４号,広島市安佐南区,90,132.47086018453606,34.44275828560969
R7-3401-66,3401,医療法人社団光仁会 梶川病院,光仁会梶川病院,広島市西区,matched,normalized_exact,,1,,150479,医療法人社団光仁会　梶川病院,光仁会梶川病院,1,広島市西区天満町８―７,広島市西区,89,132.4405494622384,34.39626760330941
R7-3401-67,3401,医療法人社団玉章会 力田病院,玉章会力田病院,広島市西区,matched,normalized_exact,,1,,150444,医療法人社団玉章会　力田病院,玉章会力田病院,1,広島市西区鈴が峰町１４－２０,広島市西区,146,132.39714093402887,34.38220906114063
R7-3401-68,3401,医療法人長久堂野村病院,長久堂野村病院,広島市安佐北区,matched,normalized_exact,,1,,150961,医療法人　長久堂野村病院,長久堂野村病院,1,広島市安佐北区可部南４丁目１７番３０号,広島市安佐北区,79,132.51277081282572,34.505056738858755
R7-3401-69,3401,医療法人土本病院,土本病院,広島市中区,matched,normalized_exact,,1,,150391,医療法人　土本病院,土本病院,1,広島市中区橋本町４－７,広島市中区,70,132.46907904870213,34.395131522999385
R7-3401-70,3401,医療法人桜衣会　南海田病院,桜衣会南海田病院,海田町,matched,normalized_suffix,,1,,151849,南海田病院,南海田病院,1,安芸郡海田町栄町２－４２,海田町,60,132.53310457464164,34.36349345041747
R7-3401-71,3401,医療法人恒和会 松石病院,恒和会松石病院,広島市安芸区,matched,normalized_exact,,1,,151320,医療法人恒和会　松石病院,恒和会松石病院,1,広島市安芸区船越南三丁目２３－３,広島市安芸区,58,132.5246491133663,34.370235256711396
R7-3401-72,3401,高陽中央病院,高陽中央病院,広島市安佐北区,matched,normalized_suffix,,1,,150871,医療法人社団加藤会　高陽中央病院,加藤会高陽中央病院,1,広島市安佐北区落合５－１－１０,広島市安佐北区,55,132.51320439457206,34.4803070658869
R7-3401-73,3401,北広島病院,北広島病院,北広島町,matched,normalized_exact,,1,,149316,北広島病院,北広島病院,1,山県郡北広島町壬生４３３－４,北広島町,55,132.55260803705087,34.6804152245373
R7-3401-74,3401,山本整形外科病院,山本整形外科病院,海田町,matched,normalized_exact,,1,,151812,山本整形外科病院,山本整形外科病院,1,安芸郡海田町堀川町２－２３,海田町,58,132.530959375305,34.368435548583044
R7-3401-75,3401,医療法人社団楓会 林病院,楓会林病院,広島市中区,matched,normalized_exact,,1,,150325,医療法人　社団楓会　林病院,楓会林病院,1,広島市中区三川町３－８,広島市中区,51,132.46159504833074,34.39067399194333
R7-3401-76,3401,原田整形外科病院,原田整形外科病院,広島市安佐南区,matched,normalized_exact,,1,,151195,原田整形外科病院,原田整形外科病院,1,広島市安佐南区上安二丁目１５番２７号,広島市安佐南区,51,132.4448775616771,34.47321860416221
R7-3401-77,3401,サカ緑井病院,サカ緑井病院,広島市安佐南区,matched,normalized_suffix,,1,,151030,医療法人サカもみの木会　サカ緑井病院,サカもみの木会サカ緑井病院,1,広島市安佐南区緑井６－２８－１,広島市安佐南区,32,132.48178671299732,34.472379992007795
R7-3401-78,3401,医療法人三和会 おおうち病院,三和会おおうち病院,広島市中区,matched,normalized_exact,,1,,150157,医療法人三和会　おおうち病院,三和会おおうち病院,1,広島市中区大手町３－７－１１,広島市中区,50,132.454459776768,34.38759831549391
R7-3401-79,3401,真田病院,真田病院,広島市南区,unmatched,none,no_name_match,0,,,,,,,,,,
R7-3401-80,3401,医療法人社団慈恵会 いまだ病院,慈恵会いまだ病院,広島市西区,matched,normalized_exact,,1,,150546,医療法人社団慈恵会　いまだ病院,慈恵会いまだ病院,1,広島市西区三篠町一丁目５番１号,広島市西区,50,132.45305894749418,34.41181288952183
R7-3401-81,3401,ナカムラ病院,ナカムラ病院,広島市佐伯区,matched,normalized_exact,,1,,150740,ナカムラ病院,ナカムラ病院,1,広島市佐伯区坪井３－８１８ー１,広島市佐伯区,260,132.3350387653669,34.381838879515946
R7-3401-82,3401,妹尾病院,妹尾病院,広島市安佐南区,matched,normalized_exact,,1,,151149,妹尾病院,妹尾病院,1,広島市安佐南区相田１－１０－２１,広島市安佐南区,48,132.455538840729,34.47150899725785
R7-3401-83,3401,医療法人広和会　福馬病院,広和会福馬病院,広島市西区,candidate_only,none,no_name_match,1308,0.875,150649,医療法人広和会　福馬外科病院,広和会福馬外科病院,1,広島市西区観音本町１－１１－３,広島市西区,44,,
R7-3401-84,3401,医療法人三渓会 川堀病院,三渓会川堀病院,広島市南区,matched,normalized_exact,,1,,149663,医療法人三渓会　川堀病院,三渓会川堀病院,1,広島市南区松川町３番８号,広島市南区,39,132.47172625059804,34.390083802945
R7-3401-85,3401,広島心臓血管病院,広島心臓血管病院,広島市安佐南区,unmatched,none,no_name_match,0,,,,,,,,,,
R7-3401-86,3401,山本整形外科病院,山本整形外科病院,広島市南区,matched,normalized_suffix,,1,,149622,医療法人健真会　山本整形外科病院,健真会山本整形外科病院,1,広島市南区青崎２丁目４番２０号,広島市南区,36,132.50731840176675,34.37441259290847
R7-3401-87,3401,医療法人サカもみの木会大朝ふるさと病院,サカもみの木会大朝ふるさと病院,北広島町,matched,normalized_suffix,,1,,149317,医療法人社団　もみの木会　大朝ふるさと病院,もみの木会大朝ふるさと病院,1,山県郡北広島町新庄２１４７番地１,北広島町,88,132.48532842223682,34.76304226915007
R7-3401-88,3401,頼島産婦人科病院,頼島産婦人科病院,広島市安佐南区,matched,normalized_suffix,,1,,151183,医療法人社団昭信会　頼島産婦人科病院,昭信会頼島産婦人科病院,1,広島市安佐南区西原５丁目１１－１８,広島市安佐南区,35,132.46844625873473,34.44203245811841
R7-3401-89,3401,医療法人社団正岡病院,正岡病院,広島市中区,matched,normalized_exact,,1,,150074,医療法人社団　正岡病院,正岡病院,1,広島市中区猫屋町４番６号,広島市中区,34,132.44820251294172,34.39520349301786
R7-3401-90,3401,医療法人社団 加川整形外科病院,加川整形外科病院,広島市西区,matched,normalized_exact,,1,,150632,医療法人社団　加川整形外科病院,加川整形外科病院,1,広島市西区古江西町２２番１０号,広島市西区,30,132.4063283011301,34.38435792786048
R7-3401-91,3401,医療法人社団公仁会 槇殿順記念病院,公仁会槇殿順記念病院,広島市西区,matched,normalized_exact,,1,,150678,医療法人社団公仁会　槇殿順記念病院,公仁会槇殿順記念病院,1,広島市西区横川新町８－２１,広島市西区,28,132.4471779331155,34.40818082551815
R7-3401-92,3401,塩田病院,塩田病院,広島市南区,matched,normalized_exact,,1,,149528,塩田病院,塩田病院,1,広島市南区堀越１－７－３６,広島市南区,24,132.51276981737962,34.37456014340919
R7-3401-93,3401,医療法人　コムラ病院,コムラ病院,広島市安佐南区,matched,normalized_exact,,1,,151144,コムラ病院,コムラ病院,1,広島市安佐南区相田一丁目１６番２９号,広島市安佐南区,80,132.45712847567665,34.469670338002544
R7-3401-94,3401,はしもと内科,はしもと内科,広島市中区,matched,normalized_exact,,1,,150396,はしもと内科,はしもと内科,2,広島市中区吉島東１丁目２７番２０号,広島市中区,19,132.44829001194014,34.37269327069693
R7-3401-95,3401,谷本クリニック,谷本クリニック,広島市東区,matched,normalized_suffix,,1,,149828,医療法人社団　ひろまさ会　谷本クリニック,ひろまさ会谷本クリニック,2,広島市東区尾長東二丁目５－４,広島市東区,19,132.4883299214256,34.39823724919646
R7-3401-96,3401,医療法人 中山整形外科医院,中山整形外科医院,広島市東区,matched,normalized_exact,,1,,149852,医療法人　中山整形外科医院,中山整形外科医院,2,広島市東区中山東１丁目５－８,広島市東区,19,132.50066063166824,34.41015304317389
R7-3401-97,3401,大瀬戸リハビリ整形外科,大瀬戸リハビリ整形外科,広島市南区,matched,normalized_suffix,,1,,149788,医療法人　翠幸会　大瀬戸リハビリ整形外科,翠幸会大瀬戸リハビリ整形外科,2,広島市南区宇品御幸一丁目１７－１,広島市南区,19,132.46450522240733,34.36810546199345
R7-3401-98,3401,宮本形成外科,宮本形成外科,広島市南区,matched,normalized_exact,,1,,149592,医療法人　宮本形成外科,宮本形成外科,2,広島市南区段原南２丁目３番２２号,広島市南区,19,132.47755011382932,34.38565000600367
R7-3401-99,3401,医療法人社団 古川医院,古川医院,広島市南区,matched,normalized_exact,,1,,149561,医療法人社団　古川医院,古川医院,2,広島市南区東雲本町１丁目１番２号,広島市南区,19,132.4841457379037,34.38440034223536
R7-3401-100,3401,医療法人凛りしき手真田整形外科リハビリ科,凛りしき手真田整形外科リハビリ科,広島市南区,candidate_only,none,no_name_match,1308,0.9375,149640,医療法人　凜りしき手　真田整形外科リハビリ科,凜りしき手真田整形外科リハビリ科,2,広島市南区翠一丁目２－２６,広島市南区,19,,
R7-3401-101,3401,ルネッサンス出汐内科整形外科医院,ルネッサンス出汐内科整形外科医院,広島市南区,matched,normalized_exact,,1,,149693,ルネッサンス出汐内科整形外科医院,ルネッサンス出汐内科整形外科医院,2,広島市南区出汐一丁目３－３,広島市南区,19,132.47619178598586,34.38022670051382
R7-3401-102,3401,奥田整形外科皮膚科医院,奥田整形外科皮膚科医院,広島市西区,matched,normalized_suffix,,1,,150688,医療法人　かがやき会　奥田整形外科皮膚科医院,かがやき会奥田整形外科皮膚科医院,2,広島市西区井口明神１丁目１５番２１号,広島市西区,19,132.3917610287294,34.3723180525106
