published_fy,pref_code,pref_name,area_code,area_name,bed_function,series,year,beds
R7,43,熊本県,4304,鹿本,合計,実績,2023,714
R7,43,熊本県,4304,鹿本,合計,実績,2024,617
R7,43,熊本県,4304,鹿本,合計,実績,2025,617
R7,43,熊本県,4304,鹿本,合計,見込量,2026,611
R7,43,熊本県,4304,鹿本,合計,必要数,2025,486
R7,43,熊本県,4304,鹿本,高度急性期,実績,2015,6
R7,43,熊本県,4304,鹿本,高度急性期,実績,2018,6
R7,43,熊本県,4304,鹿本,高度急性期,実績,2019,6
R7,43,熊本県,4304,鹿本,高度急性期,実績,2020,6
R7,43,熊本県,4304,鹿本,高度急性期,実績,2021,6
R7,43,熊本県,4304,鹿本,高度急性期,実績,2022,6
R7,43,熊本県,4304,鹿本,高度急性期,実績,2023,6
R7,43,熊本県,4304,鹿本,高度急性期,実績,2024,0
R7,43,熊本県,4304,鹿本,高度急性期,実績,2025,0
R7,43,熊本県,4304,鹿本,高度急性期,見込量,2026,0
R7,43,熊本県,4304,鹿本,高度急性期,必要数,2025,33
R7,43,熊本県,4304,鹿本,急性期,実績,2015,373
R7,43,熊本県,4304,鹿本,急性期,実績,2018,411
R7,43,熊本県,4304,鹿本,急性期,実績,2019,411
R7,43,熊本県,4304,鹿本,急性期,実績,2020,361
R7,43,熊本県,4304,鹿本,急性期,実績,2021,372
R7,43,熊本県,4304,鹿本,急性期,実績,2022,410
R7,43,熊本県,4304,鹿本,急性期,実績,2023,410
R7,43,熊本県,4304,鹿本,急性期,実績,2024,315
R7,43,熊本県,4304,鹿本,急性期,実績,2025,315
R7,43,熊本県,4304,鹿本,急性期,見込量,2026,313
R7,43,熊本県,4304,鹿本,急性期,必要数,2025,147
R7,43,熊本県,4304,鹿本,回復期,実績,2015,151
R7,43,熊本県,4304,鹿本,回復期,実績,2018,156
R7,43,熊本県,4304,鹿本,回復期,実績,2019,157
R7,43,熊本県,4304,鹿本,回復期,実績,2020,188
R7,43,熊本県,4304,鹿本,回復期,実績,2021,150
R7,43,熊本県,4304,鹿本,回復期,実績,2022,116
R7,43,熊本県,4304,鹿本,回復期,実績,2023,97
R7,43,熊本県,4304,鹿本,回復期,実績,2024,135
R7,43,熊本県,4304,鹿本,回復期,実績,2025,135
R7,43,熊本県,4304,鹿本,回復期,見込量,2026,135
R7,43,熊本県,4304,鹿本,回復期,必要数,2025,207
R7,43,熊本県,4304,鹿本,慢性期,実績,2015,298
R7,43,熊本県,4304,鹿本,慢性期,実績,2018,219
R7,43,熊本県,4304,鹿本,慢性期,実績,2019,200
R7,43,熊本県,4304,鹿本,慢性期,実績,2020,205
R7,43,熊本県,4304,鹿本,慢性期,実績,2021,205
R7,43,熊本県,4304,鹿本,慢性期,実績,2022,182
R7,43,熊本県,4304,鹿本,慢性期,実績,2023,201
R7,43,熊本県,4304,鹿本,慢性期,実績,2024,167
R7,43,熊本県,4304,鹿本,慢性期,実績,2025,167
R7,43,熊本県,4304,鹿本,慢性期,見込量,2026,163
R7,43,熊本県,4304,鹿本,慢性期,必要数,2025,99
R7,43,熊本県,4305,菊池,合計,実績,2015,2889
R7,43,熊本県,4305,菊池,合計,実績,2018,2793
R7,43,熊本県,4305,菊池,合計,実績,2019,2706
R7,43,熊本県,4305,菊池,合計,実績,2020,2390
R7,43,熊本県,4305,菊池,合計,実績,2021,2361
R7,43,熊本県,4305,菊池,合計,実績,2022,2368
R7,43,熊本県,4305,菊池,合計,実績,2023,2305
R7,43,熊本県,4305,菊池,合計,実績,2024,2264
R7,43,熊本県,4305,菊池,合計,実績,2025,2264
R7,43,熊本県,4305,菊池,合計,見込量,2026,2208
R7,43,熊本県,4305,菊池,合計,必要数,2025,1684
R7,43,熊本県,4305,菊池,高度急性期,実績,2015,0
R7,43,熊本県,4305,菊池,高度急性期,実績,2018,0
R7,43,熊本県,4305,菊池,高度急性期,実績,2019,0
R7,43,熊本県,4305,菊池,高度急性期,実績,2020,16
R7,43,熊本県,4305,菊池,高度急性期,実績,2021,16
R7,43,熊本県,4305,菊池,高度急性期,実績,2022,0
R7,43,熊本県,4305,菊池,高度急性期,実績,2023,0
R7,43,熊本県,4305,菊池,高度急性期,実績,2024,0
R7,43,熊本県,4305,菊池,高度急性期,実績,2025,0
R7,43,熊本県,4305,菊池,高度急性期,見込量,2026,0
R7,43,熊本県,4305,菊池,高度急性期,必要数,2025,64
R7,43,熊本県,4305,菊池,急性期,実績,2015,954
R7,43,熊本県,4305,菊池,急性期,実績,2018,876
R7,43,熊本県,4305,菊池,急性期,実績,2019,836
R7,43,熊本県,4305,菊池,急性期,実績,2020,706
R7,43,熊本県,4305,菊池,急性期,実績,2021,719
R7,43,熊本県,4305,菊池,急性期,実績,2022,659
R7,43,熊本県,4305,菊池,急性期,実績,2023,679
R7,43,熊本県,4305,菊池,急性期,実績,2024,637
R7,43,熊本県,4305,菊池,急性期,実績,2025,637
R7,43,熊本県,4305,菊池,急性期,見込量,2026,628
R7,43,熊本県,4305,菊池,急性期,必要数,2025,453
R7,43,熊本県,4305,菊池,回復期,実績,2015,411
R7,43,熊本県,4305,菊池,回復期,実績,2018,478
R7,43,熊本県,4305,菊池,回復期,実績,2019,514
R7,43,熊本県,4305,菊池,回復期,実績,2020,560
R7,43,熊本県,4305,菊池,回復期,実績,2021,518
R7,43,熊本県,4305,菊池,回復期,実績,2022,545
R7,43,熊本県,4305,菊池,回復期,実績,2023,521
R7,43,熊本県,4305,菊池,回復期,実績,2024,587
R7,43,熊本県,4305,菊池,回復期,実績,2025,587
R7,43,熊本県,4305,菊池,回復期,見込量,2026,563
R7,43,熊本県,4305,菊池,回復期,必要数,2025,578
R7,43,熊本県,4305,菊池,慢性期,実績,2015,1524
R7,43,熊本県,4305,菊池,慢性期,実績,2018,1439
R7,43,熊本県,4305,菊池,慢性期,実績,2019,1356
R7,43,熊本県,4305,菊池,慢性期,実績,2020,1108
R7,43,熊本県,4305,菊池,慢性期,実績,2021,1108
R7,43,熊本県,4305,菊池,慢性期,実績,2022,1164
R7,43,熊本県,4305,菊池,慢性期,実績,2023,1105
R7,43,熊本県,4305,菊池,慢性期,実績,2024,1040
R7,43,熊本県,4305,菊池,慢性期,実績,2025,1040
R7,43,熊本県,4305,菊池,慢性期,見込量,2026,1017
R7,43,熊本県,4305,菊池,慢性期,必要数,2025,589
R7,43,熊本県,4306,阿蘇,合計,実績,2015,853
R7,43,熊本県,4306,阿蘇,合計,実績,2018,736
R7,43,熊本県,4306,阿蘇,合計,実績,2019,736
R7,43,熊本県,4306,阿蘇,合計,実績,2020,720
R7,43,熊本県,4306,阿蘇,合計,実績,2021,756
R7,43,熊本県,4306,阿蘇,合計,実績,2022,784
R7,43,熊本県,4306,阿蘇,合計,実績,2023,785
R7,43,熊本県,4306,阿蘇,合計,実績,2024,622
R7,43,熊本県,4306,阿蘇,合計,実績,2025,622
R7,43,熊本県,4306,阿蘇,合計,見込量,2026,614
R7,43,熊本県,4306,阿蘇,合計,必要数,2025,447
R7,43,熊本県,4306,阿蘇,高度急性期,実績,2015,0
R7,43,熊本県,4306,阿蘇,高度急性期,実績,2018,0
R7,43,熊本県,4306,阿蘇,高度急性期,実績,2019,0
R7,43,熊本県,4306,阿蘇,高度急性期,実績,2020,0
R7,43,熊本県,4306,阿蘇,高度急性期,実績,2021,0
R7,43,熊本県,4306,阿蘇,高度急性期,実績,2022,0
R7,43,熊本県,4306,阿蘇,高度急性期,実績,2023,0
R7,43,熊本県,4306,阿蘇,高度急性期,実績,2024,0
R7,43,熊本県,4306,阿蘇,高度急性期,実績,2025,0
R7,43,熊本県,4306,阿蘇,高度急性期,見込量,2026,0
R7,43,熊本県,4306,阿蘇,高度急性期,必要数,2025,20
R7,43,熊本県,4306,阿蘇,急性期,実績,2015,361
R7,43,熊本県,4306,阿蘇,急性期,実績,2018,313
R7,43,熊本県,4306,阿蘇,急性期,実績,2019,294
R7,43,熊本県,4306,阿蘇,急性期,実績,2020,292
R7,43,熊本県,4306,阿蘇,急性期,実績,2021,292
R7,43,熊本県,4306,阿蘇,急性期,実績,2022,278
R7,43,熊本県,4306,阿蘇,急性期,実績,2023,276
R7,43,熊本県,4306,阿蘇,急性期,実績,2024,215
R7,43,熊本県,4306,阿蘇,急性期,実績,2025,215
R7,43,熊本県,4306,阿蘇,急性期,見込量,2026,207
R7,43,熊本県,4306,阿蘇,急性期,必要数,2025,119
R7,43,熊本県,4306,阿蘇,回復期,実績,2015,94
R7,43,熊本県,4306,阿蘇,回復期,実績,2018,58
R7,43,熊本県,4306,阿蘇,回復期,実績,2019,101
R7,43,熊本県,4306,阿蘇,回復期,実績,2020,101
R7,43,熊本県,4306,阿蘇,回復期,実績,2021,133
R7,43,熊本県,4306,阿蘇,回復期,実績,2022,131
R7,43,熊本県,4306,阿蘇,回復期,実績,2023,80
R7,43,熊本県,4306,阿蘇,回復期,実績,2024,111
R7,43,熊本県,4306,阿蘇,回復期,実績,2025,111
R7,43,熊本県,4306,阿蘇,回復期,見込量,2026,111
R7,43,熊本県,4306,阿蘇,回復期,必要数,2025,110
R7,43,熊本県,4306,阿蘇,慢性期,実績,2015,398
R7,43,熊本県,4306,阿蘇,慢性期,実績,2018,365
R7,43,熊本県,4306,阿蘇,慢性期,実績,2019,341
R7,43,熊本県,4306,阿蘇,慢性期,実績,2020,327
R7,43,熊本県,4306,阿蘇,慢性期,実績,2021,331
R7,43,熊本県,4306,阿蘇,慢性期,実績,2022,375
R7,43,熊本県,4306,阿蘇,慢性期,実績,2023,429
R7,43,熊本県,4306,阿蘇,慢性期,実績,2024,296
R7,43,熊本県,4306,阿蘇,慢性期,実績,2025,296
R7,43,熊本県,4306,阿蘇,慢性期,見込量,2026,296
R7,43,熊本県,4306,阿蘇,慢性期,必要数,2025,198
R7,43,熊本県,4308,八代,合計,実績,2015,2026
R7,43,熊本県,4308,八代,合計,実績,2018,1841
R7,43,熊本県,4308,八代,合計,実績,2019,1845
R7,43,熊本県,4308,八代,合計,実績,2020,1792
R7,43,熊本県,4308,八代,合計,実績,2021,1815
R7,43,熊本県,4308,八代,合計,実績,2022,1789
R7,43,熊本県,4308,八代,合計,実績,2023,1800
R7,43,熊本県,4308,八代,合計,実績,2024,1705
R7,43,熊本県,4308,八代,合計,実績,2025,1705
R7,43,熊本県,4308,八代,合計,見込量,2026,1692
R7,43,熊本県,4308,八代,合計,必要数,2025,1354
R7,43,熊本県,4308,八代,高度急性期,実績,2015,60
R7,43,熊本県,4308,八代,高度急性期,実績,2018,111
R7,43,熊本県,4308,八代,高度急性期,実績,2019,111
R7,43,熊本県,4308,八代,高度急性期,実績,2020,111
R7,43,熊本県,4308,八代,高度急性期,実績,2021,111
R7,43,熊本県,4308,八代,高度急性期,実績,2022,114
R7,43,熊本県,4308,八代,高度急性期,実績,2023,114
R7,43,熊本県,4308,八代,高度急性期,実績,2024,111
R7,43,熊本県,4308,八代,高度急性期,実績,2025,111
R7,43,熊本県,4308,八代,高度急性期,見込量,2026,111
R7,43,熊本県,4308,八代,高度急性期,必要数,2025,113
R7,43,熊本県,4308,八代,急性期,実績,2015,1011
R7,43,熊本県,4308,八代,急性期,実績,2018,928
R7,43,熊本県,4308,八代,急性期,実績,2019,837
R7,43,熊本県,4308,八代,急性期,実績,2020,879
R7,43,熊本県,4308,八代,急性期,実績,2021,943
R7,43,熊本県,4308,八代,急性期,実績,2022,897
R7,43,熊本県,4308,八代,急性期,実績,2023,877
R7,43,熊本県,4308,八代,急性期,実績,2024,807
R7,43,熊本県,4308,八代,急性期,実績,2025,807
R7,43,熊本県,4308,八代,急性期,見込量,2026,803
R7,43,熊本県,4308,八代,急性期,必要数,2025,440
R7,43,熊本県,4308,八代,回復期,実績,2015,342
R7,43,熊本県,4308,八代,回復期,実績,2018,211
R7,43,熊本県,4308,八代,回復期,実績,2019,377
R7,43,熊本県,4308,八代,回復期,実績,2020,326
R7,43,熊本県,4308,八代,回復期,実績,2021,341
R7,43,熊本県,4308,八代,回復期,実績,2022,355
R7,43,熊本県,4308,八代,回復期,実績,2023,408
R7,43,熊本県,4308,八代,回復期,実績,2024,389
R7,43,熊本県,4308,八代,回復期,実績,2025,389
R7,43,熊本県,4308,八代,回復期,見込量,2026,403
R7,43,熊本県,4308,八代,回復期,必要数,2025,419
R7,43,熊本県,4308,八代,慢性期,実績,2015,613
R7,43,熊本県,4308,八代,慢性期,実績,2018,591
R7,43,熊本県,4308,八代,慢性期,実績,2019,520
R7,43,熊本県,4308,八代,慢性期,実績,2020,476
R7,43,熊本県,4308,八代,慢性期,実績,2021,420
R7,43,熊本県,4308,八代,慢性期,実績,2022,423
R7,43,熊本県,4308,八代,慢性期,実績,2023,401
R7,43,熊本県,4308,八代,慢性期,実績,2024,398
R7,43,熊本県,4308,八代,慢性期,実績,2025,398
R7,43,熊本県,4308,八代,慢性期,見込量,2026,375
R7,43,熊本県,4308,八代,慢性期,必要数,2025,382
R7,43,熊本県,4309,芦北,合計,実績,2015,1403
R7,43,熊本県,4309,芦北,合計,実績,2018,1278
R7,43,熊本県,4309,芦北,合計,実績,2019,1253
R7,43,熊本県,4309,芦北,合計,実績,2020,1193
R7,43,熊本県,4309,芦北,合計,実績,2021,1193
R7,43,熊本県,4309,芦北,合計,実績,2022,1179
R7,43,熊本県,4309,芦北,合計,実績,2023,1099
R7,43,熊本県,4309,芦北,合計,実績,2024,1048
R7,43,熊本県,4309,芦北,合計,実績,2025,1048
R7,43,熊本県,4309,芦北,合計,見込量,2026,1021
R7,43,熊本県,4309,芦北,合計,必要数,2025,746
R7,43,熊本県,4309,芦北,高度急性期,実績,2015,0
R7,43,熊本県,4309,芦北,高度急性期,実績,2018,0
R7,43,熊本県,4309,芦北,高度急性期,実績,2019,10
R7,43,熊本県,4309,芦北,高度急性期,実績,2020,10
R7,43,熊本県,4309,芦北,高度急性期,実績,2021,10
R7,43,熊本県,4309,芦北,高度急性期,実績,2022,10
R7,43,熊本県,4309,芦北,高度急性期,実績,2023,10
R7,43,熊本県,4309,芦北,高度急性期,実績,2024,10
R7,43,熊本県,4309,芦北,高度急性期,実績,2025,10
R7,43,熊本県,4309,芦北,高度急性期,見込量,2026,10
R7,43,熊本県,4309,芦北,高度急性期,必要数,2025,35
R7,43,熊本県,4309,芦北,急性期,実績,2015,435
R7,43,熊本県,4309,芦北,急性期,実績,2018,435
R7,43,熊本県,4309,芦北,急性期,実績,2019,385
R7,43,熊本県,4309,芦北,急性期,実績,2020,385
R7,43,熊本県,4309,芦北,急性期,実績,2021,385
R7,43,熊本県,4309,芦北,急性期,実績,2022,385
R7,43,熊本県,4309,芦北,急性期,実績,2023,305
R7,43,熊本県,4309,芦北,急性期,実績,2024,299
R7,43,熊本県,4309,芦北,急性期,実績,2025,299
R7,43,熊本県,4309,芦北,急性期,見込量,2026,293
R7,43,熊本県,4309,芦北,急性期,必要数,2025,160
R7,43,熊本県,4309,芦北,回復期,実績,2015,191
R7,43,熊本県,4309,芦北,回復期,実績,2018,210
R7,43,熊本県,4309,芦北,回復期,実績,2019,260
R7,43,熊本県,4309,芦北,回復期,実績,2020,243
R7,43,熊本県,4309,芦北,回復期,実績,2021,260
R7,43,熊本県,4309,芦北,回復期,実績,2022,260
R7,43,熊本県,4309,芦北,回復期,実績,2023,279
R7,43,熊本県,4309,芦北,回復期,実績,2024,226
R7,43,熊本県,4309,芦北,回復期,実績,2025,226
R7,43,熊本県,4309,芦北,回復期,見込量,2026,214
R7,43,熊本県,4309,芦北,回復期,必要数,2025,199
R7,43,熊本県,4309,芦北,慢性期,実績,2015,777
R7,43,熊本県,4309,芦北,慢性期,実績,2018,633
R7,43,熊本県,4309,芦北,慢性期,実績,2019,598
R7,43,熊本県,4309,芦北,慢性期,実績,2020,555
R7,43,熊本県,4309,芦北,慢性期,実績,2021,538
R7,43,熊本県,4309,芦北,慢性期,実績,2022,524
R7,43,熊本県,4309,芦北,慢性期,実績,2023,505
R7,43,熊本県,4309,芦北,慢性期,実績,2024,513
R7,43,熊本県,4309,芦北,慢性期,実績,2025,513
R7,43,熊本県,4309,芦北,慢性期,見込量,2026,504
R7,43,熊本県,4309,芦北,慢性期,必要数,2025,352
R7,43,熊本県,4310,球磨,合計,実績,2015,1374
R7,43,熊本県,4310,球磨,合計,実績,2018,1366
R7,43,熊本県,4310,球磨,合計,実績,2019,1258
R7,43,熊本県,4310,球磨,合計,実績,2020,1031
R7,43,熊本県,4310,球磨,合計,実績,2021,1253
R7,43,熊本県,4310,球磨,合計,実績,2022,1098
R7,43,熊本県,4310,球磨,合計,実績,2023,1149
R7,43,熊本県,4310,球磨,合計,実績,2024,1092
R7,43,熊本県,4310,球磨,合計,実績,2025,1092
R7,43,熊本県,4310,球磨,合計,見込量,2026,1092
R7,43,熊本県,4310,球磨,合計,必要数,2025,833
R7,43,熊本県,4310,球磨,高度急性期,実績,2015,8
R7,43,熊本県,4310,球磨,高度急性期,実績,2018,8
R7,43,熊本県,4310,球磨,高度急性期,実績,2019,8
R7,43,熊本県,4310,球磨,高度急性期,実績,2020,8
R7,43,熊本県,4310,球磨,高度急性期,実績,2021,8
R7,43,熊本県,4310,球磨,高度急性期,実績,2022,8
R7,43,熊本県,4310,球磨,高度急性期,実績,2023,8
R7,43,熊本県,4310,球磨,高度急性期,実績,2024,8
R7,43,熊本県,4310,球磨,高度急性期,実績,2025,8
R7,43,熊本県,4310,球磨,高度急性期,見込量,2026,8
R7,43,熊本県,4310,球磨,高度急性期,必要数,2025,67
R7,43,熊本県,4310,球磨,急性期,実績,2015,610
R7,43,熊本県,4310,球磨,急性期,実績,2018,568
R7,43,熊本県,4310,球磨,急性期,実績,2019,538
R7,43,熊本県,4310,球磨,急性期,実績,2020,521
R7,43,熊本県,4310,球磨,急性期,実績,2021,537
R7,43,熊本県,4310,球磨,急性期,実績,2022,540
R7,43,熊本県,4310,球磨,急性期,実績,2023,541
R7,43,熊本県,4310,球磨,急性期,実績,2024,536
R7,43,熊本県,4310,球磨,急性期,実績,2025,536
R7,43,熊本県,4310,球磨,急性期,見込量,2026,536
R7,43,熊本県,4310,球磨,急性期,必要数,2025,240
R7,43,熊本県,4310,球磨,回復期,実績,2015,146
R7,43,熊本県,4310,球磨,回復期,実績,2018,270
R7,43,熊本県,4310,球磨,回復期,実績,2019,282
R7,43,熊本県,4310,球磨,回復期,実績,2020,193
R7,43,熊本県,4310,球磨,回復期,実績,2021,281
R7,43,熊本県,4310,球磨,回復期,実績,2022,238
R7,43,熊本県,4310,球磨,回復期,実績,2023,234
R7,43,熊本県,4310,球磨,回復期,実績,2024,227
R7,43,熊本県,4310,球磨,回復期,実績,2025,227
R7,43,熊本県,4310,球磨,回復期,見込量,2026,179
R7,43,熊本県,4310,球磨,回復期,必要数,2025,234
R7,43,熊本県,4310,球磨,慢性期,実績,2015,610
R7,43,熊本県,4310,球磨,慢性期,実績,2018,520
R7,43,熊本県,4310,球磨,慢性期,実績,2019,430
R7,43,熊本県,4310,球磨,慢性期,実績,2020,309
R7,43,熊本県,4310,球磨,慢性期,実績,2021,427
R7,43,熊本県,4310,球磨,慢性期,実績,2022,312
R7,43,熊本県,4310,球磨,慢性期,実績,2023,366
R7,43,熊本県,4310,球磨,慢性期,実績,2024,321
R7,43,熊本県,4310,球磨,慢性期,実績,2025,321
R7,43,熊本県,4310,球磨,慢性期,見込量,2026,369
R7,43,熊本県,4310,球磨,慢性期,必要数,2025,292
R7,43,熊本県,4311,天草,合計,実績,2015,2486
R7,43,熊本県,4311,天草,合計,実績,2018,2412
R7,43,熊本県,4311,天草,合計,実績,2019,2335
R7,43,熊本県,4311,天草,合計,実績,2020,2553
R7,43,熊本県,4311,天草,合計,実績,2021,2155
R7,43,熊本県,4311,天草,合計,実績,2022,2132
R7,43,熊本県,4311,天草,合計,実績,2023,2114
R7,43,熊本県,4311,天草,合計,実績,2024,2086
R7,43,熊本県,4311,天草,合計,実績,2025,2086
R7,43,熊本県,4311,天草,合計,見込量,2026,2040
R7,43,熊本県,4311,天草,合計,必要数,2025,1362
R7,43,熊本県,4311,天草,高度急性期,実績,2015,8
R7,43,熊本県,4311,天草,高度急性期,実績,2018,8
R7,43,熊本県,4311,天草,高度急性期,実績,2019,8
R7,43,熊本県,4311,天草,高度急性期,実績,2020,8
R7,43,熊本県,4311,天草,高度急性期,実績,2021,8
R7,43,熊本県,4311,天草,高度急性期,実績,2022,8
