published_fy,pref_code,pref_name,area_code,area_name,demand_category,year,year_label,receipts_per_month
R7,23,愛知県,2309,西三河南部西,在宅（訪問診療）,2030,2030年度（現状投影）,6118.291004099965
R7,23,愛知県,2309,西三河南部西,在宅（訪問診療）,2035,2035年度（現状投影）,6955.975028229868
R7,23,愛知県,2309,西三河南部西,在宅（訪問診療）,2040,2040年度（現状投影）,7641.741742363809
R7,23,愛知県,2309,西三河南部西,在宅（訪問診療）,2045,2045年度（現状投影）,8083.579506866981
R7,23,愛知県,2309,西三河南部西,在宅（訪問診療）,2050,2050年度（現状投影）,8371.233284951752
R7,23,愛知県,2309,西三河南部西,外来,2024,2024年度,456382.8333333333
R7,23,愛知県,2309,西三河南部西,外来,2030,2030年度（現状投影）,461575.06005318963
R7,23,愛知県,2309,西三河南部西,外来,2035,2035年度（現状投影）,464544.7629897454
R7,23,愛知県,2309,西三河南部西,外来,2040,2040年度（現状投影）,465437.81464954687
R7,23,愛知県,2309,西三河南部西,外来,2045,2045年度（現状投影）,465189.2359014349
R7,23,愛知県,2309,西三河南部西,外来,2050,2050年度（現状投影）,462953.06467561837
R7,23,愛知県,2310,西三河南部東,在宅（訪問診療）,2024,2024年度,2449.9166666666665
R7,23,愛知県,2310,西三河南部東,在宅（訪問診療）,2030,2030年度（現状投影）,2979.933006286906
R7,23,愛知県,2310,西三河南部東,在宅（訪問診療）,2035,2035年度（現状投影）,3463.8540320326088
R7,23,愛知県,2310,西三河南部東,在宅（訪問診療）,2040,2040年度（現状投影）,3880.1538942780394
R7,23,愛知県,2310,西三河南部東,在宅（訪問診療）,2045,2045年度（現状投影）,4092.084513338412
R7,23,愛知県,2310,西三河南部東,在宅（訪問診療）,2050,2050年度（現状投影）,4185.9154593209005
R7,23,愛知県,2310,西三河南部東,外来,2024,2024年度,279320.74999999994
R7,23,愛知県,2310,西三河南部東,外来,2030,2030年度（現状投影）,286087.7460897756
R7,23,愛知県,2310,西三河南部東,外来,2035,2035年度（現状投影）,287904.94257577206
R7,23,愛知県,2310,西三河南部東,外来,2040,2040年度（現状投影）,287738.9486239858
R7,23,愛知県,2310,西三河南部東,外来,2045,2045年度（現状投影）,286631.8219896731
R7,23,愛知県,2310,西三河南部東,外来,2050,2050年度（現状投影）,284870.8305069364
R7,23,愛知県,2311,東三河北部,在宅（訪問診療）,2024,2024年度,187.83333333333334
R7,23,愛知県,2311,東三河北部,在宅（訪問診療）,2030,2030年度（現状投影）,191.25523321504045
R7,23,愛知県,2311,東三河北部,在宅（訪問診療）,2035,2035年度（現状投影）,201.24949673440403
R7,23,愛知県,2311,東三河北部,在宅（訪問診療）,2040,2040年度（現状投影）,208.90945811838526
R7,23,愛知県,2311,東三河北部,在宅（訪問診療）,2045,2045年度（現状投影）,206.0125156036617
R7,23,愛知県,2311,東三河北部,在宅（訪問診療）,2050,2050年度（現状投影）,192.3678015378679
R7,23,愛知県,2311,東三河北部,外来,2024,2024年度,31224.249999999996
R7,23,愛知県,2311,東三河北部,外来,2030,2030年度（現状投影）,28690.392108537722
R7,23,愛知県,2311,東三河北部,外来,2035,2035年度（現状投影）,26803.22334335688
R7,23,愛知県,2311,東三河北部,外来,2040,2040年度（現状投影）,24685.803543911858
R7,23,愛知県,2311,東三河北部,外来,2045,2045年度（現状投影）,22522.21585095132
R7,23,愛知県,2311,東三河北部,外来,2050,2050年度（現状投影）,20542.54870209824
R7,23,愛知県,2312,東三河南部,在宅（訪問診療）,2024,2024年度,4756.416666666667
R7,23,愛知県,2312,東三河南部,在宅（訪問診療）,2030,2030年度（現状投影）,5711.167869851751
R7,23,愛知県,2312,東三河南部,在宅（訪問診療）,2035,2035年度（現状投影）,6367.4813146952565
R7,23,愛知県,2312,東三河南部,在宅（訪問診療）,2040,2040年度（現状投影）,6908.948477369441
R7,23,愛知県,2312,東三河南部,在宅（訪問診療）,2045,2045年度（現状投影）,7117.925881668227
R7,23,愛知県,2312,東三河南部,在宅（訪問診療）,2050,2050年度（現状投影）,7132.365437382488
R7,23,愛知県,2312,東三河南部,外来,2024,2024年度,488196.9999999998
R7,23,愛知県,2312,東三河南部,外来,2030,2030年度（現状投影）,480786.5719584633
R7,23,愛知県,2312,東三河南部,外来,2035,2035年度（現状投影）,473165.662226379
R7,23,愛知県,2312,東三河南部,外来,2040,2040年度（現状投影）,463350.56290176726
R7,23,愛知県,2312,東三河南部,外来,2045,2045年度（現状投影）,453141.0835419391
R7,23,愛知県,2312,東三河南部,外来,2050,2050年度（現状投影）,442660.40464639297
R7,23,愛知県,2313,名古屋・尾張中部,在宅（訪問診療）,2024,2024年度,42432.83333333333
R7,23,愛知県,2313,名古屋・尾張中部,在宅（訪問診療）,2030,2030年度（現状投影）,52239.95855518483
R7,23,愛知県,2313,名古屋・尾張中部,在宅（訪問診療）,2035,2035年度（現状投影）,57177.81981918946
R7,23,愛知県,2313,名古屋・尾張中部,在宅（訪問診療）,2040,2040年度（現状投影）,60702.61430654265
R7,23,愛知県,2313,名古屋・尾張中部,在宅（訪問診療）,2045,2045年度（現状投影）,62377.89507198456
R7,23,愛知県,2313,名古屋・尾張中部,在宅（訪問診療）,2050,2050年度（現状投影）,63496.91116583842
R7,23,愛知県,2313,名古屋・尾張中部,外来,2024,2024年度,1959091.916666666
R7,23,愛知県,2313,名古屋・尾張中部,外来,2030,2030年度（現状投影）,1991556.1504630959
R7,23,愛知県,2313,名古屋・尾張中部,外来,2035,2035年度（現状投影）,1983032.4460353877
R7,23,愛知県,2313,名古屋・尾張中部,外来,2040,2040年度（現状投影）,1968778.5623450072
R7,23,愛知県,2313,名古屋・尾張中部,外来,2045,2045年度（現状投影）,1952723.4536802517
R7,23,愛知県,2313,名古屋・尾張中部,外来,2050,2050年度（現状投影）,1933570.3689531758
R7,24,三重県,2405,桑員,在宅（訪問診療）,2024,2024年度,1612.4166666666665
R7,24,三重県,2405,桑員,在宅（訪問診療）,2030,2030年度（現状投影）,1955.417019452488
R7,24,三重県,2405,桑員,在宅（訪問診療）,2035,2035年度（現状投影）,2201.558199077238
R7,24,三重県,2405,桑員,在宅（訪問診療）,2040,2040年度（現状投影）,2374.9682852700266
R7,24,三重県,2405,桑員,在宅（訪問診療）,2045,2045年度（現状投影）,2434.4728601112165
R7,24,三重県,2405,桑員,在宅（訪問診療）,2050,2050年度（現状投影）,2418.012933971185
R7,24,三重県,2405,桑員,外来,2024,2024年度,144642.3333333333
R7,24,三重県,2405,桑員,外来,2030,2030年度（現状投影）,142825.54840940546
R7,24,三重県,2405,桑員,外来,2035,2035年度（現状投影）,140004.3376934736
R7,24,三重県,2405,桑員,外来,2040,2040年度（現状投影）,136246.256165041
R7,24,三重県,2405,桑員,外来,2045,2045年度（現状投影）,132498.64952817382
R7,24,三重県,2405,桑員,外来,2050,2050年度（現状投影）,128944.92143160087
R7,24,三重県,2406,三泗,在宅（訪問診療）,2024,2024年度,2964.083333333334
R7,24,三重県,2406,三泗,在宅（訪問診療）,2030,2030年度（現状投影）,3436.22509095839
R7,24,三重県,2406,三泗,在宅（訪問診療）,2035,2035年度（現状投影）,3819.9255847872496
R7,24,三重県,2406,三泗,在宅（訪問診療）,2040,2040年度（現状投影）,4084.203132080328
R7,24,三重県,2406,三泗,在宅（訪問診療）,2045,2045年度（現状投影）,4151.431662001389
R7,24,三重県,2406,三泗,在宅（訪問診療）,2050,2050年度（現状投影）,4225.368648978686
R7,24,三重県,2406,三泗,外来,2024,2024年度,263756.3333333333
R7,24,三重県,2406,三泗,外来,2030,2030年度（現状投影）,259017.18376011463
R7,24,三重県,2406,三泗,外来,2035,2035年度（現状投影）,256399.3831728193
R7,24,三重県,2406,三泗,外来,2040,2040年度（現状投影）,253266.14088297827
R7,24,三重県,2406,三泗,外来,2045,2045年度（現状投影）,249748.87071468463
R7,24,三重県,2406,三泗,外来,2050,2050年度（現状投影）,245434.02454637602
R7,24,三重県,2407,鈴亀,在宅（訪問診療）,2024,2024年度,1427.0833333333333
R7,24,三重県,2407,鈴亀,在宅（訪問診療）,2030,2030年度（現状投影）,1776.9363574917381
R7,24,三重県,2407,鈴亀,在宅（訪問診療）,2035,2035年度（現状投影）,2048.783119994725
R7,24,三重県,2407,鈴亀,在宅（訪問診療）,2040,2040年度（現状投影）,2256.7318669860147
R7,24,三重県,2407,鈴亀,在宅（訪問診療）,2045,2045年度（現状投影）,2335.4930393202812
R7,24,三重県,2407,鈴亀,在宅（訪問診療）,2050,2050年度（現状投影）,2373.577517018489
R7,24,三重県,2407,鈴亀,外来,2024,2024年度,166245.91666666666
R7,24,三重県,2407,鈴亀,外来,2030,2030年度（現状投影）,166126.39047766523
R7,24,三重県,2407,鈴亀,外来,2035,2035年度（現状投影）,164773.320299881
R7,24,三重県,2407,鈴亀,外来,2040,2040年度（現状投影）,162139.58503141187
R7,24,三重県,2407,鈴亀,外来,2045,2045年度（現状投影）,158843.8698343377
R7,24,三重県,2407,鈴亀,外来,2050,2050年度（現状投影）,155067.48468895507
R7,24,三重県,2408,津,在宅（訪問診療）,2024,2024年度,2977.3333333333335
R7,24,三重県,2408,津,在宅（訪問診療）,2030,2030年度（現状投影）,3363.1778188389917
R7,24,三重県,2408,津,在宅（訪問診療）,2035,2035年度（現状投影）,3629.9920411555686
R7,24,三重県,2408,津,在宅（訪問診療）,2040,2040年度（現状投影）,3816.3822195935027
R7,24,三重県,2408,津,在宅（訪問診療）,2045,2045年度（現状投影）,3873.053555582649
R7,24,三重県,2408,津,在宅（訪問診療）,2050,2050年度（現状投影）,3858.878414742468
R7,24,三重県,2408,津,外来,2024,2024年度,231239.25000000003
R7,24,三重県,2408,津,外来,2030,2030年度（現状投影）,225018.11044514558
R7,24,三重県,2408,津,外来,2035,2035年度（現状投影）,218808.9434955383
R7,24,三重県,2408,津,外来,2040,2040年度（現状投影）,212025.45097150322
R7,24,三重県,2408,津,外来,2045,2045年度（現状投影）,204987.1927741033
R7,24,三重県,2408,津,外来,2050,2050年度（現状投影）,197776.92210708882
R7,24,三重県,2409,伊賀,在宅（訪問診療）,2024,2024年度,759.75
R7,24,三重県,2409,伊賀,在宅（訪問診療）,2030,2030年度（現状投影）,878.3285291581947
R7,24,三重県,2409,伊賀,在宅（訪問診療）,2035,2035年度（現状投影）,983.9029232950779
R7,24,三重県,2409,伊賀,在宅（訪問診療）,2040,2040年度（現状投影）,1077.766680509031
R7,24,三重県,2409,伊賀,在宅（訪問診療）,2045,2045年度（現状投影）,1102.8945454138088
R7,24,三重県,2409,伊賀,在宅（訪問診療）,2050,2050年度（現状投影）,1058.0136077856441
R7,24,三重県,2409,伊賀,外来,2024,2024年度,110134.83333333333
R7,24,三重県,2409,伊賀,外来,2030,2030年度（現状投影）,105708.12966812657
R7,24,三重県,2409,伊賀,外来,2035,2035年度（現状投影）,101256.29084725991
R7,24,三重県,2409,伊賀,外来,2040,2040年度（現状投影）,95811.48192398317
R7,24,三重県,2409,伊賀,外来,2045,2045年度（現状投影）,90122.44616392042
R7,24,三重県,2409,伊賀,外来,2050,2050年度（現状投影）,84876.47421295888
R7,24,三重県,2410,松阪,在宅（訪問診療）,2024,2024年度,2543.8333333333335
R7,24,三重県,2410,松阪,在宅（訪問診療）,2030,2030年度（現状投影）,2790.461482655805
R7,24,三重県,2410,松阪,在宅（訪問診療）,2035,2035年度（現状投影）,2963.4132063016964
R7,24,三重県,2410,松阪,在宅（訪問診療）,2040,2040年度（現状投影）,3115.3322993403763
R7,24,三重県,2410,松阪,在宅（訪問診療）,2045,2045年度（現状投影）,3152.3445374350345
R7,24,三重県,2410,松阪,在宅（訪問診療）,2050,2050年度（現状投影）,3098.0482017179893
R7,24,三重県,2410,松阪,外来,2024,2024年度,143383.0833333333
R7,24,三重県,2410,松阪,外来,2030,2030年度（現状投影）,137216.0289497899
R7,24,三重県,2410,松阪,外来,2035,2035年度（現状投影）,132581.1218053052
R7,24,三重県,2410,松阪,外来,2040,2040年度（現状投影）,127126.55692895067
R7,24,三重県,2410,松阪,外来,2045,2045年度（現状投影）,121444.71508763291
R7,24,三重県,2410,松阪,外来,2050,2050年度（現状投影）,115720.01994346158
R7,24,三重県,2411,伊勢志摩,在宅（訪問診療）,2024,2024年度,2869.3333333333335
R7,24,三重県,2411,伊勢志摩,在宅（訪問診療）,2030,2030年度（現状投影）,3134.6116052061134
R7,24,三重県,2411,伊勢志摩,在宅（訪問診療）,2035,2035年度（現状投影）,3283.0830956150176
R7,24,三重県,2411,伊勢志摩,在宅（訪問診療）,2040,2040年度（現状投影）,3388.832521331741
R7,24,三重県,2411,伊勢志摩,在宅（訪問診療）,2045,2045年度（現状投影）,3400.166009637678
R7,24,三重県,2411,伊勢志摩,在宅（訪問診療）,2050,2050年度（現状投影）,3273.3714791839075
R7,24,三重県,2411,伊勢志摩,外来,2024,2024年度,159094.3333333333
R7,24,三重県,2411,伊勢志摩,外来,2030,2030年度（現状投影）,147139.37312218986
R7,24,三重県,2411,伊勢志摩,外来,2035,2035年度（現状投影）,137978.02140353768
R7,24,三重県,2411,伊勢志摩,外来,2040,2040年度（現状投影）,128637.88813560613
R7,24,三重県,2411,伊勢志摩,外来,2045,2045年度（現状投影）,119284.98495828887
R7,24,三重県,2411,伊勢志摩,外来,2050,2050年度（現状投影）,110085.24543332834
R7,24,三重県,2412,東紀州,在宅（訪問診療）,2024,2024年度,635.4166666666667
R7,24,三重県,2412,東紀州,在宅（訪問診療）,2030,2030年度（現状投影）,674.2523143502915
R7,24,三重県,2412,東紀州,在宅（訪問診療）,2035,2035年度（現状投影）,683.5782579507015
R7,24,三重県,2412,東紀州,在宅（訪問診療）,2040,2040年度（現状投影）,677.5310557956595
R7,24,三重県,2412,東紀州,在宅（訪問診療）,2045,2045年度（現状投影）,656.6671340859857
R7,24,三重県,2412,東紀州,在宅（訪問診療）,2050,2050年度（現状投影）,599.3113970619204
R7,24,三重県,2412,東紀州,外来,2024,2024年度,35856.83333333333
R7,24,三重県,2412,東紀州,外来,2030,2030年度（現状投影）,32134.244819702588
R7,24,三重県,2412,東紀州,外来,2035,2035年度（現状投影）,29261.23603935336
R7,24,三重県,2412,東紀州,外来,2040,2040年度（現状投影）,26324.87616011165
R7,24,三重県,2412,東紀州,外来,2045,2045年度（現状投影）,23520.547879684225
R7,24,三重県,2412,東紀州,外来,2050,2050年度（現状投影）,20981.445782906
R7,25,滋賀県,2501,大津,在宅（訪問診療）,2024,2024年度,3225.2499999999995
R7,25,滋賀県,2501,大津,在宅（訪問診療）,2030,2030年度（現状投影）,4064.055037117987
R7,25,滋賀県,2501,大津,在宅（訪問診療）,2035,2035年度（現状投影）,4782.315602690828
R7,25,滋賀県,2501,大津,在宅（訪問診療）,2040,2040年度（現状投影）,5413.928379143268
R7,25,滋賀県,2501,大津,在宅（訪問診療）,2045,2045年度（現状投影）,5724.10093004565
R7,25,滋賀県,2501,大津,在宅（訪問診療）,2050,2050年度（現状投影）,5822.2578701998955
